original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,10Percentile,90Percentile,Energy,Entropy,InterquartileRange,Kurtosis,Maximum,MeanAbsoluteDeviation,Mean,Median,Minimum,Range,RobustMeanAbsoluteDeviation,RootMeanSquared,Skewness,TotalEnergy,Uniformity,Variance,intensity_skewness,intensity_outlier_score,high_intensity_area,max_circularity,top3_circularity_mean,solidity_outlier,abnormal_area_ratio,circular_area_score,asymmetry_score,asymmetry_outlier,boundary_sharpness_mean,boundary_sharpness_max,boundary_sharpness_outlier,low_freq_energy,low_freq_mean,low_freq_std,low_freq_skewness,mid_freq_energy,mid_freq_mean,mid_freq_std,mid_freq_skewness,high_freq_energy,high_freq_mean,high_freq_std,high_freq_skewness
1.0,97.0,299258724.0,2.3740744115033467,60.0,3.6904794432625994,223.0,32.782980920314245,57.73050505050505,66.0,0.0,223.0,25.683544088376706,70.97905082885835,0.5853868623005273,299258724.0,0.2285496848394155,1705.2144431792672,10.702837256312343,370.68203542936493,23.16196216703191,9.714517927116287,0.3582495775528156,0.9288360837522226,0.27458457109715384,0.9342174498594362,0.28066745710051394,0.8742719734783879,0.8707940105517984,0.9957583704287777,0.9732540169946052,-0.5624757704709621,0.9637714012526986,0.221897017176931,2.8920178862051737,0.15427499616344628,3.411355060370053,0.937558680727999,0.24923837673687022,5.784035772410348,3.02823849531726,2.518191876167275,4.783050084458159,13164.331717171717,0.22162174608033194,4.607700094094707,13575.85127946128,2.5311733357707262,10.866447811447811,54.0006734006734,495.0341919191919,22.4764635905143,0.3522846675768137,0.04271736417568649,0.6909418206403711,0.008832324546960034,2718.07791510288,0.18500796453823645,2.9578659261432607,14.783451834523069,53.11140289841295,370.189269860959,29.674291599318245,0.21463980942088895,5.634791633093813,2984.7609670128304,0.2005054143836383,0.2464983164983165,35.504252074485166,0.4427612905525884,7.852755189195585,0.06525003051211989,279.5061082024433,0.1625980850508687,3.0696039643162805,20.642233856893544,153525.60209424084,1299723.6794648052,41073.27888928215,0.11410456168010047,305.2245491564863,0.17755936541971282,0.41266458872499595,8.661181757222883,0.03919630298341182,6.134423006986134,0.02893939393939394,152331.55587840246,92.11268695339206,0.0004235348535458543,7.77358720597457,0.013991290246669072,0.02080508815674041,1.0,97.0,299258724.0,2.3740744115033467,60.0,3.6904794432625994,223.0,32.782980920314245,57.73050505050505,66.0,0.0,223.0,25.683544088376706,70.97905082885835,0.5853868623005273,299258724.0,0.2285496848394155,1705.2144431792672,0.2315124190478599,103.0,0.04966963516230968,0.7699123010020027,0.393251140630012,0.9417028728533583,0.7385736857224935,36462.217930284954,35.73160011490951,151.0,860.7011919675222,9090.562358842273,3879.042609205042,27524230366777.72,1332.962001993577,19838.666439885623,133.26655941147092,1544565037130.447,1308.9325586652965,4524.637749620345,5.501570656297433,63742639404.01228,383.1432723337828,876.8013774525623,3.398334624854152
7.0,141.0,2203365786.0,2.533468578113871,116.0,1.9616543390887622,255.0,56.558109021630635,81.49400383141763,111.0,0.0,255.0,49.80042378328765,102.7254502651797,0.14465021573151848,2203365786.0,0.2292164090827351,3911.2454717087985,20.506155827361475,1141.7274280482138,23.2019906786455,23.756927647885508,0.28910036354197666,0.9759523921514621,0.22378823637701084,0.8278277458799679,0.23763068341699856,0.897428703164308,0.8945061211878208,0.997672280568547,0.9817510571693733,-0.6677333132843174,0.9826941435004428,0.18047907098113405,3.8261193594368588,0.18424893204031684,3.3797702049163556,0.9852192272173516,0.34069988942325924,7.652238718873718,3.061665526388453,6.011507002856873,4.453904940431239,67437.9714367816,0.3229787904060422,4.514009026585047,47860.3862164751,6.017920629628712,20.586144636015327,59.29726053639847,1024.006115900383,28.594924877914703,0.3853478965599968,0.036010406942417236,1.016675267557889,0.0068883628083776125,6293.07977274343,0.15072328340475005,4.636201197147076,29.94257457007899,275.142766627509,1387.4602645624618,238.5543260446522,0.11644002701682157,5.903977407276904,9757.737329187286,0.22932609129225087,0.19980363984674332,248.5922457460669,0.47861519738983166,14.99889448675578,0.0421309172612406,592.3418287502794,0.13242607394372444,4.621496122823335,34.78180192264699,1615359.4782025486,15529674.85736642,1100345.3268278677,0.07921786093604462,626.9391906997541,0.14016078486468905,0.3561304185696391,12.736367001081694,0.02366492334818121,6.86744673936445,0.02142241379310345,1613180.4482886589,107.49045481395218,0.00020416787298540613,7.390599169579627,0.01676085744152882,0.014295904426915139,7.0,141.0,2203365786.0,2.533468578113871,116.0,1.9616543390887622,255.0,56.558109021630635,81.49400383141763,111.0,0.0,255.0,49.80042378328765,102.7254502651797,0.14465021573151848,2203365786.0,0.2292164090827351,3911.2454717087985,0.2945740908427865,90.0,0.04893626373626374,0.5321502381060412,0.5321502381060412,0.9796516875747223,0.6321164835164835,76526.66321619642,20.16333039647577,93.0,484.9539924444302,9061.025107569232,2694.3491419586453,481704069545169.5,1250.6300631009956,45998.00484715115,256.2820767439507,17322463403940.72,1388.6756678453687,8614.770813584788,9.24525674588763,2327044575601.7285,797.9145182067341,3097.111523164324,4.845765689472972
8.0,151.0,419997706.0,2.6946949939868223,88.0,2.237652492406621,255.0,45.29327619107876,84.44215644215645,99.0,0.0,255.0,40.29405749905837,100.04976429901606,0.021161733411743437,419997706.0,0.19273076767078703,2879.477551687047,19.784816315596977,685.9014018857355,2.686341828468211,17.60786365846926,0.6361500018806026,0.9302231069813434,0.3618538153503736,1.1184478582862936,0.5014666800596009,0.8503248196984602,0.8433156275471416,0.995108556727951,0.9714018196252594,-0.5419501827075013,0.9718668370246382,0.23636474830705484,3.9423180902178085,0.12543655844971863,3.9297284301996633,0.9433470636341851,0.25248155309169074,7.884636180435618,3.3798766040063644,4.561003415087466,5.20843752548994,8287.519853186519,0.19751942068703274,5.452972980516397,8086.597549930883,4.58585655866667,20.033390533390534,50.81219314552648,970.9831021497688,17.419285179412206,0.28706341212375197,0.06213993378854385,1.465731964215052,0.009616517192666627,1721.0798230335733,0.14475119462836683,4.235943745551497,21.885190967475243,42.19574628815623,604.2691591658631,22.367656098958598,0.18491769156050897,5.649525026154109,2974.482315212004,0.24747576371703034,0.2831343248009915,29.11624964283932,0.5046362717373492,11.600094655362364,0.07327356642013859,307.8801498127341,0.144138646916074,4.334163580636564,26.015917602996254,84583.44662921349,1942111.3946629213,11038.159206537734,0.09834712263207944,622.188202247191,0.2912866115389471,0.5579503565038619,14.55356370635284,0.04833054409178438,5.707972686366055,0.05090805090805091,84197.58902758491,34.386461450131236,0.0006158840718555093,13.793984663288759,0.020883702106552417,0.039501680797418046,8.0,151.0,419997706.0,2.6946949939868223,88.0,2.237652492406621,255.0,45.29327619107876,84.44215644215645,99.0,0.0,255.0,40.29405749905837,100.04976429901606,0.021161733411743437,419997706.0,0.19273076767078703,2879.477551687047,0.28551615156175103,53.0,0.04944837676460121,0.8147733171532143,0.8147733171532143,0.9900728080140452,0.7581853770414014,31244.519779532886,21.223219961856326,85.0,741.1298546523194,9612.52235368012,3400.259403060663,20852118344882.848,1055.7383666302205,20277.126710259115,130.64072949836364,929186161352.8114,1424.847579293665,4042.4200415129335,4.115683855702188,41348994118.621445,450.406850189565,784.0044091779972,2.494958429527029
0.0,93.0,829359819.0,1.923919305526745,69.0,4.051522184223879,255.0,39.45494613685892,36.39291674928944,5.0,0.0,255.0,29.81719023432891,58.533755965664355,1.2328365080281518,829359819.0,0.38919286404121123,2101.756197927235,7.581409284461726,592.07774336233,52.90029302275841,11.232047596450023,0.1489947817356397,0.9738200683817845,0.12551346049296996,0.5640108262991212,0.13278035585488848,0.9409702443423049,0.9395878882917942,0.9987896624455204,0.9896889794649975,-0.7317408338034691,0.9695394998473099,0.10670472388093785,2.19331817279103,0.3660710019533687,2.4445367968730136,0.9842103208480801,0.5797722220878905,4.386636345582058,2.271052102715294,2.8452605945464158,3.1140050561394417,133948.08534106682,0.5533581422312563,3.264039928721747,94209.58144127173,2.840917219431971,7.635621158040848,68.26681373521052,368.4641871571155,48.53191928337243,0.6250778615910639,0.024185633844535176,0.3706828220202246,0.009154666041667947,4342.841331137678,0.1530995962489145,3.709871527515275,20.17478211003569,1132.7666534253694,1949.083931892052,1074.7064604892435,0.1573447747170924,5.915735779234729,6578.438538895886,0.22745088145115672,0.11719627867010377,1055.4139963903128,0.47830596741710435,11.24357235726339,0.04937574468312606,281.7590418036637,0.13234337332252874,4.423434373028881,28.22170032879286,9585669.077501174,16879093.69328323,8997818.317471843,0.1045464294126921,182.0624706434946,0.08551548644598149,0.2506088844191453,7.003697844676908,0.02538700983810515,7.398286180758921,0.008795194659263665,9572741.739974113,93.95288892844624,0.00040248099018149933,4.766894604189459,0.004223280047477505,0.030412056425894736,0.0,93.0,829359819.0,1.923919305526745,69.0,4.051522184223879,255.0,39.45494613685892,36.39291674928944,5.0,0.0,255.0,29.81719023432891,58.533755965664355,1.2328365080281518,829359819.0,0.38919286404121123,2101.756197927235,0.13132120668888092,90.0,0.04901123046875,0.7745536914084797,0.7745536914084797,0.9908975134223884,0.4125690460205078,83769.9181100556,17.22187042236328,95.0,347.3974561198594,6471.956891080163,2144.5926181686445,196244709127534.7,800.6420265458145,27349.097382683554,179.27583424502373,19713874621941.652,1252.7906367505307,8580.966101533391,10.083041242000885,1158470088178.264,496.0763769307074,2042.821799847769,5.104746374574272
0.0,182.0,5261174522.0,2.826325097807496,149.0,1.8729915087222402,255.0,68.0693425623383,93.74105579184388,117.0,0.0,255.0,61.83871718546183,120.93528302043059,0.09219704636267688,5261174522.0,0.19043109436974306,5837.957138262057,28.00409426364959,2297.4789458529012,41.48042088184101,33.67812371215189,0.20956694467611706,0.987630723829168,0.17009150421235025,0.6935959863383249,0.1797463043294169,0.9210434007746164,0.9188915280708893,0.998302236751445,0.9860732629294973,-0.7405306891336765,0.992286429487835,0.14010692950398343,4.431359477173417,0.16173184182033007,3.5634739332118945,0.9901500696503359,0.315599562261453,8.862718954346834,3.314668619771441,8.471922664207003,4.535889470415114,150120.09596085953,0.41731325149656556,3.723841800261602,68503.77757762767,8.480123681973451,28.041016873766434,64.01555055180275,1663.6303755594474,26.791179791081518,0.35499889715028055,0.028191235425585878,0.9487252625845222,0.0057192570335959135,6419.221001101901,0.11559428242502812,6.27548437167297,36.08186942478087,412.6504377192046,3540.235553607851,343.2752344492291,0.11132245261604244,6.553031640115012,10293.597671583988,0.18185155946541906,0.15440330247685763,368.0426315636059,0.42257330470774795,15.968578130223115,0.03263065912492104,558.569178373776,0.11889509969641891,5.193237124716894,39.2085994040017,3897910.845466156,51977985.103661135,2620928.0904880655,0.07036438735574202,516.6040868454661,0.10996255573551855,0.28689730549924314,11.366117352050951,0.016272233981128526,7.185343357218276,0.013059794846134601,3892047.745614421,112.54840626264082,0.00020719402363534716,4.815091514607093,0.01753359967360217,0.011276306088251803,0.0,182.0,5261174522.0,2.826325097807496,149.0,1.8729915087222402,255.0,68.0693425623383,93.74105579184388,117.0,0.0,255.0,61.83871718546183,120.93528302043059,0.09219704636267688,5261174522.0,0.19043109436974306,5837.957138262057,0.34289934918228937,80.0,0.04966809839906287,0.8432718817930474,0.8432718817930474,0.99427070297873,0.6670154887413771,216074.9273593597,36.02649282920469,165.0,545.6139405052785,8338.936383016722,2880.099807290472,1934932412339900.2,1641.3467991870652,70952.27216016971,310.525829075019,82159252265437.47,1665.6472986669332,14529.227822063924,14.107482431201806,3581736037544.307,531.7975203757621,3006.823388142457,8.25214767595782
0.0,103.0,883560809.0,1.6256955223909255,81.0,3.627094903742465,255.0,43.238989600867804,34.35678580871175,3.0,0.0,255.0,31.18135476004267,60.416160124238104,1.2649328142587961,883560809.0,0.4859785746380673,2469.7236730518807,7.955345908434176,719.9778147190423,66.26115238655223,13.228035464620756,0.07267715539927663,0.9890729556191995,0.06884572546763708,0.3652353513655614,0.06780083261589974,0.9662040442987658,0.9659602802593452,0.999405894731293,0.994287288476643,-0.8132129749359256,0.9639088628967669,0.06560339015840226,2.160209466251315,0.47482954422708556,1.9331907525864493,0.9958385261631042,0.6693560205939623,4.32041893250263,1.8535601777725574,3.325178155005008,2.4301505065907523,164117.82149348932,0.6779935120195044,1.8306992586097457,117637.91769118911,3.3191352688636977,7.970375603146276,73.09009187652852,448.8265376098883,55.036952913918114,0.6923289322853955,0.017497544880249308,0.2459729854875995,0.009047496594526363,2551.3677286509815,0.15096834415683455,3.8828767544924676,25.399446505144113,2508.192657711326,4446.646975358712,2399.859136604167,0.12644472507489826,6.38670911219539,2671.7330730139006,0.1539663301653282,0.0698090174499306,2285.1644075058334,0.353439627006886,10.688782437806639,0.022502348286386108,93.7959479015919,0.13573943256380883,4.663293408533534,33.24167872648336,40494781.58321273,74904485.81910275,38412577.82496994,0.06481254373692165,51.78726483357453,0.07494539049721351,0.2436156792594945,7.961833567737211,0.014547042855271608,7.2658990351948365,0.002854616960803754,40372064.70003623,41.20591565913357,0.0008476750100983558,2.704498242717019,0.0032499479750589754,0.047406142578347035,0.0,103.0,883560809.0,1.6256955223909255,81.0,3.627094903742465,255.0,43.238989600867804,34.35678580871175,3.0,0.0,255.0,31.18135476004267,60.416160124238104,1.2649328142587961,883560809.0,0.4859785746380673,2469.7236730518807,0.12393684685230255,82.0,0.04912567138671875,0.719046558221208,0.719046558221208,0.9901437689228335,0.31749725341796875,59846.24504075114,6.656883239746094,38.0,200.79454065716627,5089.209368850922,1293.9941246745864,225685215157381.8,857.1904862226748,29328.92765893741,154.74000586010544,5453631542615.146,631.9363321279915,4517.1462014724375,11.287654999780461,357750229324.8621,277.43636443612814,1134.785391724238,4.982781913707055
2.0,97.0,211568676.0,2.3707995340946644,59.0,3.7733692212429886,221.0,31.966423855157565,58.43433546195977,66.0,0.0,221.0,24.132942227642875,71.1345202305418,0.5694972160722968,211568676.0,0.22869743776690074,1645.5484075485112,10.735530133906002,345.0836946332734,20.81283276377783,9.36798673661669,0.42132741285635833,0.9138665182770437,0.30624133306573853,0.9997052968346034,0.3247041045846154,0.8621794104762166,0.8578432127833224,0.9950559590467694,0.9703417164145169,-0.5300005547832767,0.9572195841988892,0.23839967474913276,2.9152807167276897,0.14795464043213774,3.48152494160575,0.9245950042428737,0.23409161765094988,5.830561433455381,3.0475938326001675,2.4473285373682625,4.8686920752826035,8367.222094664083,0.2001201141963618,4.870716889146309,9562.068570471885,2.4676311667519535,10.937121810049987,51.78917031403219,476.0024395494009,21.003071502243667,0.3416617045658902,0.04874827359929964,0.8154108814120044,0.00960889242279366,2107.185987307097,0.18670012842881675,2.9422021326218246,14.58270291704465,41.926436069014784,314.04159589075357,21.616735380653903,0.21796093659067456,5.496111026521321,2473.1871698817845,0.21621242187904466,0.26878692210183924,27.01961903318309,0.46353213783173136,8.05427625318016,0.07046638545597864,234.58721704394142,0.1561832337176707,3.3973645436798874,21.079893475366177,71776.2603195739,618112.1957390147,20849.95852046855,0.12001029921388097,308.8655126498003,0.20563616021957407,0.45131458788929674,10.018326520519246,0.04530775245497667,5.986762979988821,0.03592356078543924,71001.36820014505,70.89858030819111,0.0005370846808067147,8.657700447639812,0.015167315927918392,0.026268165284217094,2.0,97.0,211568676.0,2.3707995340946644,59.0,3.7733692212429886,221.0,31.966423855157565,58.43433546195977,66.0,0.0,221.0,24.132942227642875,71.1345202305418,0.5694972160722968,211568676.0,0.22869743776690074,1645.5484075485112,0.23471381963393867,103.0,0.04979088620641811,0.8173719592498346,0.4173934570853793,0.9424001909600423,0.7396087292620562,27986.352358349057,36.179083665338645,153.0,942.8474393953769,9305.882225775265,4262.71308373447,14846494069903.879,1348.9797892392962,17101.338244997165,113.7852554448327,818858332398.7172,1307.825595536153,3810.558667441657,4.678978489365237,30968334644.91816,381.9612358463233,684.0581562185859,2.7017414432191984
10.0,122.0,932170329.0,2.531805039113148,81.0,4.422199329507506,255.0,42.510065858985094,62.07922252010724,65.0,5.0,250.0,34.94039955182934,81.09637157726009,1.0748594543721044,932170329.0,0.22895950457027175,2722.7916142960476,13.380172254932111,1397.0384732876298,81.24014975561495,17.43694939055372,0.26158897148859245,0.9704407395770451,0.19754314070599568,0.7660131134148462,0.22146489009350329,0.9100242449073295,0.90741560575054,0.9979021642630826,0.9839254856829209,-0.6863223418207577,0.9842356351493209,0.15772586338627473,3.0143533174952575,0.19165348518672085,3.33095287265112,0.979859972165817,0.3749019725842607,6.028706634990515,3.051499154086884,4.424634590510579,4.330778465050401,51083.47451672076,0.36040267050035807,3.975591798870412,32452.72017779032,4.4216535119791285,13.46335543953718,61.615761252998446,636.8636799774234,32.48575492371154,0.4374452291724238,0.03226784191686751,0.7717137707069904,0.007400568579281406,3501.423666814992,0.14036147218599573,4.578241607027767,24.305149551570395,298.13032068711345,916.3311165390026,263.1526225776742,0.14498964701883824,6.13522648316437,4788.431868225956,0.1884640120538577,0.1759859602088331,263.81880655324244,0.4244781859410362,12.821496608570701,0.039685054568645926,303.34575136040183,0.1269760365677697,4.672930084009644,35.92800334868146,786991.9698618669,4304365.146923399,563179.9104657315,0.06939469010111601,414.7161992465467,0.17359405577503,0.4134289931532795,14.397489754039999,0.02717785673720622,6.60788454754281,0.016854804571751092,783471.8896701273,89.26591544574218,0.00037804852526956365,7.53413648155151,0.011408117893860122,0.025573117131340504,10.0,122.0,932170329.0,2.531805039113148,81.0,4.422199329507506,255.0,42.510065858985094,62.07922252010724,65.0,5.0,250.0,34.94039955182934,81.09637157726009,1.0748594543721044,932170329.0,0.22895950457027175,2722.7916142960476,0.20597671163729103,132.0,0.049153944020356236,0.6896333894115375,0.6896333894115375,0.9879032258064516,0.603148854961832,65387.589817054926,20.762882653061226,89.0,489.3317077116329,8253.58516040151,1940.1198137595684,131112412371489.38,1006.9287959390579,28862.337382043926,183.60100824665946,5584233245806.533,1165.8177566536513,5844.996253972174,7.663077958447901,804124521765.9677,668.8131200905666,2160.552001313968,4.256817095061326
0.0,249.0,610466731.0,2.4381548182240915,124.0,2.5257294590175046,255.0,73.72022378814452,75.48617541152264,55.0,0.0,255.0,59.565624400240516,114.38715257722632,0.8259848829183057,610466731.0,0.2788553618619588,7386.257996466486,25.093831976243415,5230.184899438748,268.45013623851366,43.17512980214696,0.7824156701320033,0.9644067802739636,0.31055034753520416,0.9854185153395492,0.6839847506247496,0.8825510007995284,0.8774826468081114,0.994656791397853,0.9764599833893775,-0.6406447057976616,0.9778287892245088,0.18383793573489385,3.8073102077198877,0.24388270651575178,3.327432710552534,0.9753387363040582,0.46764652564950027,7.614620415439777,2.933646482306938,10.989386368069738,4.162957224251758,13908.961376886145,0.2981173134620659,5.240659503403835,13010.27576303155,10.96747963642057,25.31513631687243,57.45627572016461,1157.365204903978,37.804914884803296,0.5017324552555686,0.053684932659454,2.123537477635532,0.009042682328204151,1389.9873778069614,0.1342765645889881,7.095242235327099,38.639816552219784,185.92274613098166,1115.1770242842126,172.33150922431423,0.11217460917651227,5.570058761745342,2904.0349333751537,0.2780896574988082,0.22174532750342935,164.92191894233687,0.5392523175422896,22.390711135847152,0.03255941722061152,237.90293225480283,0.1202744854675444,6.749791948030969,45.866026289180994,282837.0,2102096.41809909,251222.67977046364,0.056671060257030545,640.5955510616784,0.3238602381504947,0.5904208627576784,26.845641618907266,0.03273152627913624,5.606244943850876,0.042395404663923185,282280.6316324872,31.236609983792153,0.0007690143647584661,10.82255082640023,0.045278977766959536,0.05370453644076816,0.0,249.0,610466731.0,2.4381548182240915,124.0,2.5257294590175046,255.0,73.72022378814452,75.48617541152264,55.0,0.0,255.0,59.565624400240516,114.38715257722632,0.8259848829183057,610466731.0,0.2788553618619588,7386.257996466486,0.24700796287754656,32.0,0.04553289284688308,0.7531131268323974,0.7531131268323974,0.9869167513628384,0.4794509480034473,20110.756382368923,14.742494972708991,75.0,593.0658863756472,12144.850184337392,3346.76864873476,32971933357576.02,1553.0882969192296,24281.39505167788,72.47865434861838,869523559679.7098,1371.5763300690458,3705.5006972897395,3.4939404223491484,135362773740.57976,803.9471567701567,1335.6851728108402,1.8289059835974244
1.0,194.0,665298570.0,2.5535112488312466,170.0,1.242112778640911,255.0,78.62987865888137,90.46080215706101,70.0,0.0,255.0,73.13789628660805,122.26548988513495,0.1255301848914524,665298570.0,0.23332842015897934,6765.693289953107,28.168206839979824,1951.8967349749275,36.28059872727493,39.647161057607136,0.4354135379688628,0.9782736667917629,0.3149613005050331,1.0251625244304639,0.333784959497863,0.8596027591876553,0.8542839725793139,0.9965102875707956,0.9744893889843151,-0.5867435381137172,0.974419000078722,0.23585754806339967,4.2854652243343665,0.1782998933820626,3.619377516031928,0.9831314894367629,0.3781194843058906,8.570930448668735,3.1844053083847585,10.020643648893994,4.753938126425421,9806.537445230873,0.22034686990744576,5.3909118108680065,10384.281339175373,10.022488376775723,28.193394000674083,52.0188967531738,1219.0008088978766,30.195238177823757,0.4346712818314092,0.05094543700860073,1.6470546114372964,0.009864280248300748,1597.971186260896,0.13226239289773167,7.162840560796582,36.320973532951086,89.39589834610601,713.1226170986278,77.9541165916061,0.16385266422238437,5.5837209450238,3258.9645227378705,0.2662276854708603,0.27144141107740705,75.24414786054984,0.5222431610458026,18.259671432356267,0.05557036196443903,207.51056539120503,0.11850974608292691,5.839454064105002,32.6944603083952,98733.98572244431,1926005.24100514,68758.11958804811,0.09813498693464624,303.0376927470017,0.17306550128326767,0.4104758771109946,13.398184227893946,0.03703997073972109,6.4976523478878985,0.039343893944500614,98087.96668168079,25.78276532459642,0.0007105756422973042,11.277983637198455,0.04055038341506764,0.05118293476815773,1.0,194.0,665298570.0,2.5535112488312466,170.0,1.242112778640911,255.0,78.62987865888137,90.46080215706101,70.0,0.0,255.0,73.13789628660805,122.26548988513495,0.1255301848914524,665298570.0,0.23332842015897934,6765.693289953107,0.2993051570573044,23.0,0.049545411941137874,0.39652509599978997,0.28778411218823713,0.7962000571819916,0.5279970006561064,9984.123280818845,23.84453480929252,105.0,573.6579804582304,7852.694442037077,2261.2135056321717,34970547132598.21,1051.2111898133853,25582.20692698744,106.77912824380499,531482149526.80096,1061.5691662461206,2972.5715766654866,4.156568124064675,88878357957.3753,552.139815559387,1166.724635619086,5.570245955850259
